code,symbol,name,industry
543223,MAXIND,Max India Ltd,
543224,HDFCNIFBAN,HDFC Nifty Banking ETF,
543226,BANKBETA,UTI NIFTY BANK ETF,
543227,HAPPSTMNDS,Happiest Minds Technologies Ltd,
543228,ROUTE,Route Mobile Ltd,
543229,SAMRATFORG,Samrat Forgings Ltd,
543230,ADVAIT,Advait Energy Transitions Ltd,
543231,ADL,Archidply Decor Ltd,
543232,CAMS,Computer Age Management Services Ltd,
543233,CHEMCON,Chemcon Speciality Chemicals Ltd,
543234,SECMARK,SecMark Consultancy Ltd,
543235,ANGELONE,Angel One Ltd,
543236,ATAM,Atam Valves Ltd,
543237,MAZDOCK,Mazagon Dock Shipbuilders Ltd,
543238,UTIAMC,UTI Asset Management Company Ltd,
543239,GMPL,G M Polyplast Ltd,
543240,LIKHITHA,Likhitha Infrastructure Ltd,
543241,VGIL,Veer Global Infraconstruction Ltd,
543242,HEMIPROP,Hemisphere Properties India Ltd,
543243,EQUITASBNK,Equitas Small Finance Bank Ltd,
543244,SHINEFASH,Shine Fashions (India) Ltd,
543245,GLAND,Gland Pharma Ltd,
543246,ESG,Mirae Asset Nifty 100 ESG Sector Leaders ETF,
543247,NETPIX,Net Pix Shorts Digital Media Ltd,
543248,RBA,Restaurant Brands Asia Ltd,
543249,TARC,Tarc Ltd,
543251,RVHL,Ravinder Heights Ltd,
543252,FAIRCHEMOR,Fairchem Organics Ltd,
543253,BECTORFOOD,Mrs. Bectors Food Specialities Ltd,
543254,AWHCL,Antony Waste Handling Cell Ltd,
543255,INFRABEES,Nippon India ETF Nifty Infrastructure BeES,
543256,RFLL,Rita Finance and Leasing Ltd,
543257,IRFC,Indian Railway Finance Corporation Ltd,
543258,INDIGOPNTS,Indigo Paints Ltd,
543259,HOMEFIRST,Home First Finance Company India Ltd,
543260,STOVEKRAFT,Stove Kraft Ltd,
543262,MRP,MRP Agro Ltd,
543263,SMCGLOBAL,SMC Global Securities Ltd,
543264,NURECA,Nureca Ltd,
543265,RAILTEL,RailTel Corporation of India Ltd,
543266,HERANBA,Heranba Industries Ltd,
543267,DAVANGERE,Davangere Sugar Company Ltd,
543268,DRCSYSTEMS,DRC Systems India Ltd,
543270,MTARTECH,MTAR Technologies Ltd,
543271,JUBLINGREA,Jubilant Ingrevia Ltd,
543272,EASEMYTRIP,Easy Trip Planners Ltd,
543273,KMEW,Knowledge Marine & Engineering Works Ltd,
543275,ANURAS,Anupam Rasayan India Ltd,
543276,CRAFTSMAN,Craftsman Automation Ltd,
543277,LXCHEM,Laxmi Organic Industries Ltd,
543278,KALYANKJIL,Kalyan Jewellers India Ltd,
543279,SURYODAY,Suryoday Small Finance Bank Ltd,
543280,NAZARA,Nazara Technologies Ltd,
543281,SUVIDHAA,Suvidhaa Infoserve Ltd,
543282,NIKSTECH,Niks Technology Ltd,
543283,UFBL,United Foodbrands Ltd,
543284,EKI,EKI Energy Services Ltd,
543285,RCAN,Rajeshwari Cans Ltd,
543286,JETMALL,Jetmall Spices and Masala Ltd,
543287,LODHA,Lodha Developers Ltd,
543288,DEEPINDS,Deep Industries Ltd,
543289,KGES,Kuberan Global Edu Solutions Ltd,
543291,MAFANG,Mirae Asset NYSE FANG+ ETF,
543292,HEALTHIETF,ICICI Prudential Nifty Healthcare ETF,
543298,VINEETLAB,Vineet Laboratories Ltd,
543299,SHYAMMETL,Shyam Metalics and Energy Ltd,
543300,SONACOMS,Sona BLW Precision Forgings Ltd,
543306,DODLA,Dodla Dairy Ltd,
543308,KIMS,Krishna Institute of Medical Sciences Ltd,
543309,ADESHWAR,Adeshwar Meditex Ltd,
543310,TIMESGREEN,Times Green Energy (India) Ltd,
543311,IPL,India Pesticides Ltd,
543312,FOCUS,Focus Business Solution Ltd,
543317,GRINFRA,G R Infraprojects Ltd,
543318,CLEAN,Clean Science and Technology Ltd,
543319,AAPLUSTRAD,AA Plus Tradelink Ltd,
543320,ETERNAL,Eternal Ltd,
543321,TATVA,Tatva Chintan Pharma Chem Ltd,
543322,ALIVUS,Alivus Life Sciences Ltd,
543323,BFSI,Mirae Asset Nifty Financial Services ETF,
543324,GCSL,Gretex Corporate Services Ltd,
543325,ROLEXRINGS,Rolex Rings Ltd,
543326,FMCGIETF,ICICI Prudential Nifty FMCG ETF,
543327,EXXARO,Exxaro Tiles Ltd,
543328,KRSNAA,Krsnaa Diagnostics Ltd,
543329,WINDLAS,Windlas Biotech Ltd,
543330,DEVYANI,Devyani International Ltd,
543331,MOL,Meghmani Organics Ltd,
543332,EPIGRAL,Epigral Ltd,
543333,CARTRADE,CarTrade Tech Ltd,
543334,NUVOCO,Nuvoco Vistas Corporation Ltd,
543335,APTUS,Aptus Value Housing Finance India Ltd,
543336,CHEMPLASTS,Chemplast Sanmar Ltd,
543341,SHARPLINE,Sharpline Broadcast Ltd,
543346,AASHKA,Aashka Hospitals Ltd,
543347,AXISTECETF,Axis NIFTY IT ETF,
543348,AXISHCETF,Axis NIFTY Healthcare ETF,
543349,ACUTAAS,Acutaas Chemicals Ltd,
543350,VIJAYA,Vijaya Diagnostic Centre Ltd,
543351,NBL,Naapbooks Ltd,
543352,POBS,PlatinumOne Business Services Ltd,
543357,AXISCETF,Axis NIFTY India Consumption ETF,
543358,SANSERA,Sansera Engineering Ltd,
543363,PREVEST,Prevest Denpro Ltd,
543364,MARKOLINES,Markolines Pavement Technologies Ltd,
543365,MASPTOP50,Mirae Asset S&P 500 Top 50 ETF,
543366,SBLI,SBL Infratech Ltd,
543367,PARAS,Paras Defence and Space Technologies Ltd,
543372,GETALONG,Getalong Enterprise Ltd,
543373,SVRL,Shri Venkatesh Refineries Ltd,
543374,ABSLAMC,Aditya Birla Sun Life AMC Ltd,
543375,PROMAX,Promax Power Ltd,
543376,SAMOR,Samor Reality Ltd,
543377,ADISHAKTI,Adishakti Loha and Ispat Ltd,
543378,CWD,CWD Ltd,
543383,CONSUMIETF,ICICI Prudential Nifty India Consumption ETF,
543384,NYKAA,FSN E-Commerce Ventures Ltd,
543386,FINOPB,Fino Payments Bank Ltd,
543387,SJS,S.J.S. Enterprises Ltd,
543388,EQUAL50ADD,DSP Nifty 50 Equal Weight ETF,
543389,SIGACHI,Sigachi Industries Ltd,
543390,POLICYBZR,PB Fintech Ltd,
543391,SGFRL,Suyog Gurbaxani Funicular Ropeways Ltd,
543396,PAYTM,One 97 Communications Ltd,
543397,SAPPHIRE,Sapphire Foods India Ltd,
543398,LATENTVIEW,Latent View Analytics Ltd,
543399,TARSONS,Tarsons Products Ltd,
543400,OMNIPOTENT,Omnipotent Industries Ltd,
543401,GOCOLORS,Go Fashion (India) Ltd,
543410,DMR,DMR Engineering Ltd,
543411,HITECH,Hi-Tech Pipes Ltd,
543412,STARHEALTH,Star Health and Allied Insurance Company Ltd,
543413,TEGA,Tega Industries Ltd,
543414,MAHKTECH,Mirae Asset Hang Seng TECH ETF,
543415,ANANDRATHI,Anand Rathi Wealth Ltd,
543416,ZODIAC,Zodiac Energy Ltd,
543417,RATEGAIN,RateGain Travel Technologies Ltd,
543419,SHRIRAMPPS,Shriram Properties Ltd,
543420,JETFREIGHT,Jet Freight Logistics Ltd,
543425,MAPMYINDIA,C.E. Info Systems Ltd,
543426,METROBRAND,Metro Brands Ltd,
543427,MEDPLUS,Medplus Health Services Ltd,
543428,DATAPATTNS,Data Patterns (India) Ltd,
543433,HPAL,HP Adhesives Ltd,
543434,SUPRIYA,Supriya Lifescience Ltd,
543435,CLARA,Clara Industries Ltd,
543436,WITS,Wherrelz IT Solutions Ltd,
543437,MONQ50,Motilal Oswal Nasdaq Q 50 ETF,
543438,MIDQ50ADD,DSP Nifty Midcap 150 Quality 50 ETF,
543440,NIFTYADD,DSP Nifty 50 ETF,
543441,CMSINFO,CMS Info Systems Ltd,
543442,BCONCEPTS,Brand Concepts Ltd,
543443,ASCENSIVE,Ascensive Educare Ltd,
543444,FABINO,Fabino Enterprises Ltd,
543449,WEL,Wonder Electricals Ltd,
543450,AUTOIETF,ICICI Prudential Nifty Auto ETF,
543453,ALKOSIGN,Alkosign Ltd,
543454,MAKEINDIA,Mirae Asset Nifty India Manufacturing ETF,
543458,AWL,AWL Agri Business Ltd,
543460,QRIL,Quality RO Industries Ltd,
543461,SSTL,Safa Systems & Technologies Ltd,
543462,DEVIT,Dev Information Technology Ltd,
543463,MANYAVAR,Vedant Fashions Ltd,
543464,SPITZE,Maruti Interior Products Ltd,
543465,MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 ETF,
543470,SOFTTECH,Softtech Engineers Ltd,
543472,TECH,Aditya Birla Sunlife Nifty IT ETF,
543473,HEALTHY,Aditya Birla Sun Life Nifty Healthcare ETF,
543474,BSLNIFTY,Aditya Birla Sun Life Nifty 50 ETF,
543475,EKENNIS,Ekennis Software Service Ltd,
543481,MIDCAPETF,Mirae Asset Nifty Midcap 150 ETF,
543482,EUREKAFORB,Eureka Forbes Ltd,
543489,GATEWAY,Gateway Distriparks Ltd,
543490,GMRP&UI,GMR Power and Urban Infra Ltd,
543497,BCCL,Bhatia Colour Chem Ltd,
543498,MSUMI,Motherson Sumi Wiring India Ltd,
543499,ACHYUT,Achyut Healthcare Ltd,
543500,EVOQ,Evoq Remedies Ltd,
543501,MOLOWVOL,Motilal Oswal BSE Low Volatility ETF,
543512,AVROIND,Avro India Ltd,
543513,UMAEXPORTS,Uma Exports Ltd,
543514,VERANDA,Veranda Learning Solutions Ltd,
543515,SEML,Sunrise Efficient Marketing Ltd,
543516,DHYAANITR,Dhyaani Tradeventtures Ltd,
543517,HARIOMPIPE,Hariom Pipe Industries Ltd,
543518,EIGHTY,Eighty Jewellers Ltd,
543519,SFSL,Shashwat Furnishing Solutions Ltd,
543520,GLHRL,Global Longlife Hospital and Research Ltd,
543521,FONE4,Fone4 Communications (India) Ltd,
543522,NVENTURES,Nanavati Ventures Ltd,
543523,CAMPUS,Campus Activewear Ltd,
543524,RAINBOW,Rainbow Children's Medicare Ltd,
543525,SILVERTUC,Silver Touch Technologies Ltd,
543526,LICI,Life Insurance Corporation of India,
543527,PRUDENT,Prudent Corporate Advisory Services Ltd,
543528,VENUSPIPES,Venus Pipes & Tubes Ltd,
543529,DELHIVERY,Delhivery Ltd,
543530,PARADEEP,Paradeep Phosphates Ltd,
543531,TIERRA,Tierra Agrotech Ltd,
543532,ETHOSLTD,Ethos Ltd,
543533,EMUDHRA,eMudhra Ltd,
543534,AETHER,Aether Industries Ltd,
543535,WEWIN,We Win Ltd,
543536,SILVERPRL,Silver Pearl Hospitality & Luxury Spaces Ltd,
543537,SCARNOSE,Scarnose International Ltd,
543538,GOEL,Goel Food Products Ltd,
543539,MODIS,Modis Navnirman Ltd,
543540,PGCRL,Pearl Green Clubs and Resorts Ltd,
543541,SAILANI,Sailani Tours N Travels Ltd,
543542,KESAR,Kesar India Ltd,
543543,BRRL,B-Right Realestate Ltd,
543544,JAYANT,Jayant Infratech Ltd,
543545,VEERKRUPA,Veerkrupa Jewellers Ltd,
543546,HEALTHYLIFE,Healthy Life Agritec Ltd,
543547,DDEVPLSTIK,Ddev Plastiks Industries Ltd,
543563,MOHEALTH,Motilal Oswal BSE Healthcare ETF,
543568,MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,
543569,HDFCNIF100,HDFC NIFTY 100 ETF,
543570,HDFCNEXT50,HDFC Mutual Fund,
543571,INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,
543573,SYRMA,Syrma SGS Technology Ltd,
543574,NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,
543575,MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,
543576,MOVALUE,Motilal Oswal BSE Enhanced Value ETF,
543577,MOQUALITY,Motilal Oswal BSE Quality ETF,
543578,OLATECH,Olatech Solutions Ltd,
543590,RHETAN,Rhetan TMT Ltd,
543591,DREAMFOLKS,Dreamfolks Services Ltd,
543593,DBOL,Dhampur Bio Organics Ltd,
543594,DPL,Dipna Pharmachem Ltd,
543595,EPBIO,EP Biocomposites Ltd,
543596,TMB,Tamilnad Mercantile Bank Ltd,
543597,VOEPL,Virtuoso Optoelectronics Ltd,
543598,SISL,Shantidoot Infra Services Ltd,
543599,KSOLVES,Ksolves India Ltd,
543600,HARSHA,Harsha Engineers International Ltd,
543605,HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,
543606,CONTAINE,Containe Technologies Ltd,
543607,HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,
543608,HDFCVALUE,HDFC NIFTY50 Value 20 ETF,
543613,MAFIA,Mafia Trends Ltd,
543614,TIPSFILMS,Tips Films Ltd,
543615,SRSOLTD,Silicon Rental Solutions Ltd,
543616,TLL,Trident Lifeline Ltd,
543617,REETECH,Reetech International Ltd,
543618,CARGOTRANS,Cargotrans Maritime Ltd,
543619,CNCRD,Concord Control Systems Ltd,
543620,INA,Insolation Energy Ltd,
543621,CARGOSOL,Cargosol Logistics Ltd,
543622,STML,Steelman Telecom Ltd,
543623,VEDANTASSET,Vedant Asset Ltd,
543626,EMIL,Electronics Mart India Ltd,
543627,HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,
543628,HDFCMOMENT,HDFC NIFTY200 Momentum 30 ETF,
543635,PPLPHARMA,Piramal Pharma Ltd,
543636,DCI,Dc Infotech and Communication Ltd,
543637,PACE,Pace E-Commerce Ventures Ltd,
543638,TRACXN,Tracxn Technologies Ltd,
543643,NARMADA,Narmada Agrobase Ltd,
543644,INFOBEAN,Infobeans Technologies Ltd,
543645,HPIL,Hindprakash Industries Ltd,
543650,DCXINDIA,DCX Systems Ltd,
543651,DAPS,DAPS Advertising Ltd,
543652,FUSION,Fusion Finance Ltd,
543653,BIKAJI,Bikaji Foods International Ltd,
543654,MEDANTA,Global Health Ltd,
543656,TECHNOPACK,Technopack Polymers Ltd,
543657,ACI,Archean Chemical Industries Ltd,
543663,FIVESTAR,Five-Star Business Finance Ltd,
543664,KAYNES,Kaynes Technology India Ltd,
543665,HDFCNIFIT,HDFC NIFTY IT ETF,
543666,HDFCPVTBAN,HDFC NIFTY Private Bank ETF,
543667,INOXGREEN,Inox Green Energy Services Ltd,
543668,BBTCL,B&B Triplewall Containers Ltd,
543669,RUSTOMJEE,Keystone Realtors Ltd,
543670,VINNY,Vinny Overseas Ltd,
543671,AAATECH,AAA Technologies Ltd,
543677,FINIETF,ICICI Prudential Nifty Financial Services Ex-Bank ETF,
543678,AMBOAGRI,Ambo Agritec Ltd,
543686,SIRCA,Sirca Paints India Ltd,
543687,DHARMAJ,Dharmaj Crop Guard Ltd,
543688,SARVESHWAR,Sarveshwar Foods Ltd,
543689,UNIPARTS,Uniparts India Ltd,
543709,GARGI,PNGS Gargi Fashion Jewellery Ltd,
543710,COMMOIETF,ICICI Prudential Nifty Commodities ETF,
543711,SULA,Sula Vineyards Ltd,
543712,AFSL,Abans Financial Services Ltd,
543713,DRONACHRYA,Droneacharya Aerial Innovations Ltd,
543714,LANDMARK,Landmark Cars Ltd,
543720,KFINTECH,KFin Technologies Ltd,
543725,ELIN,Elin Electronics Ltd,
543732,RADIANTCMS,Radiant Cash Management Services Ltd,
543737,AVEER,Aveer Foods Ltd,
543738,BANKADD,DSP Nifty Bank ETF,
543743,AERONEU,Aeroflex Neu Ltd,
543744,REXSEAL,Rex Sealing and Packing Industries Ltd,
543745,SVS,SVS Ventures Ltd,
543746,LOGICA,Logica Infoway Ltd,
543747,KAMOPAINTS,Kamdhenu Ventures Ltd,
543748,AARTIPHARM,Aarti Pharmalabs Ltd,
543753,DHARNI,Dharni Capital Services Ltd,
543754,TRANSVOY,Transvoy Logistics India Ltd,
543765,EARTH,Earthstahl & Alloys Ltd,
543766,ASHIKA,Ashika Credit Capital Ltd,
543767,BTML,Bodhi Tree Multimedia Ltd,
543768,NSLNISP,NMDC Steel Ltd,
543769,INDONG,Indong Tea Company Ltd,
543774,HDFCBSE500,HDFC BSE 500 ETF,
543775,HDFCSML250,HDFC NIFTY Smallcap 250 ETF,
543776,HDFCMID150,HDFC NIFTY Midcap 150 ETF,
543782,SEALMATIC,Sealmatic India Ltd,
543787,ROBU,Macfos Ltd,
543798,PATRON,Patron Exim Ltd,
543799,SVJ,S. V. J. ENTERPRISES Ltd,
543804,AMANAYA,Amanaya Ventures Ltd,
543805,RESGEN,Resgen Ltd,
543806,ITCONS,ITCONS E-Solutions Ltd,
543811,AIRAN,Airan Ltd,
543812,DIVGIITTS,DIVGI TORQTRANSFER SYSTEMS Ltd,
543814,PCL,Prospect Consumer Products Ltd,
543819,PSUBNKIETF,ICICI Prudential Nifty PSU Bank ETF,
543828,SUDARSHAN,Sudarshan Pharma Industries Ltd,
543829,GSLSU,Global Surfaces Ltd,
543830,LABELKRAFT,Labelkraft Technologies Ltd,
543831,BRIGHT,Bright Outdoor Media Ltd,
543843,COMMAND,Command Polymers Ltd,
543848,DEVLAB,Dev Labtech Venture Ltd,
543853,AXSENSEX,AXIS S&P BSE SENSEX ETF,
543858,LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 ETF,
543860,JAFINANCE,J.A. Finance Ltd,
543861,USK,Udayshivakumar Infra Ltd,
543874,MAIDEN,Maiden Forgings Ltd,
543895,EXHICON,Exhicon Events Media Solutions Ltd,
543896,AVALON,Avalon Technologies Ltd,
543897,SANCODE,Sancode Technologies Ltd,
543898,BLAL,BEML Land Assets Ltd,
543901,RHL,Robust Hotels Ltd,
543902,RETINA,Retina Paints Ltd,
543904,MANKIND,Mankind Pharma Ltd,
543905,INNOKAIZ,Innokaiz India Ltd,
543910,AVG,AVG Logistics Ltd,
543911,ATALREAL,Atal Realtech Ltd,
543912,PIGL,Power and Instrumentation (Gujarat) Ltd,
543914,SWATIPRO,Swati Projects Ltd,
543915,PAVNAIND,Pavna Industries Ltd,
543916,HSIL,Hemant Surgical Industries Ltd,
543917,SIGMA,Sigma Solve Ltd,
543918,GHCLTEXTIL,GHCL Textiles Ltd,
543919,MKPL,M. K. Proteins Ltd,
543920,CFF,CFF Fluid Control Ltd,
543921,COMRADE,Comrade Appliances Ltd,
543923,IKIO,IKIO Technologies Ltd,
543924,SONALIS,Sonalis Consumer Products Ltd,
543926,BIZOTIC,Bizotic Commercial Ltd,
543927,ASIAN,Asian Warehousing Ltd,
543928,COSMICCRF,Cosmic CRF Ltd,
543929,HMAAGRO,HMA Agro Industries Ltd,
543930,URAVIDEF,Uravi Defence and Technology Ltd,
543931,VEEFIN,Veefin Solutions Ltd,
543932,IDEAFORGE,Ideaforge Technology Ltd,
543933,CYIENTDLM,Cyient DLM Ltd,
543934,MACIND,Machhar Industries Ltd,
543935,ITADD,DSP Nifty IT ETF,
543936,SENCO,Senco Gold Ltd,
543937,ALPHAIND,Alphalogic Industries Ltd,
543938,ACCELERATE,Acceleratebs India Ltd,
543939,KAKA,Kaka Industries Ltd,
543940,JIOFIN,Jio Financial Services Ltd,
543941,AHASOLAR,Ahasolar Technologies Ltd,
543942,UTKARSHBNK,Utkarsh Small Finance Bank Ltd,
543943,ASARFI,Asarfi Hospital Ltd,
543944,BANKETF,Mirae Asset Nifty Bank ETF,
543945,NETWEB,Netweb Technologies India Ltd,
543947,SENSEXADD,DSP BSE Sensex ETF,
543948,PSUBANKADD,DSP Nifty PSU Bank ETF,
543949,PVTBANKADD,DSP Nifty Private Bank ETF,
543950,YATHARTH,Yatharth Hospital & Trauma Care Services Ltd,
543952,NIITMTS,NIIT Learning Systems Ltd,
543953,KHAZANCHI,Khazanchi Jewellers Ltd,
543954,ATL,Allcargo Terminals Ltd,
543955,TREL,Transindia Real Estate Ltd,
543956,QUAL30IETF,ICICI Prudential Nifty 200 Quality 30 ETF,
543957,REDTAPE,Redtape Ltd,
543958,VLEGOV,VL E-Governance & IT Solutions Ltd,
543959,SBFC,SBFC Finance Ltd,
543960,CONCORDBIO,Concord Biotech Ltd,
543962,DPWIRES,D.P. Wires Ltd,
543963,SHELTER,Shelter Pharma Ltd,
543965,TVSSCS,TVS Supply Chain Solutions Ltd,
543969,PYRAMID,Pyramid Technoplast Ltd,
543970,SHOORA,Shoora Designs Ltd,
543971,BONDADA,Bondada Engineering Ltd,
543972,AEROFLEX,Aeroflex Industries Ltd,
543974,VPRPL,Vishnu Prakash R Punglia Ltd,
543975,MIDCAPBETA,UTI NIFTY MIDCAP 150 ETF,
543976,SHRAAITECH,Shradha AI Technologies Ltd,
543977,RISHABH,Rishabh Instruments Ltd,
543978,RATNAVEER,Ratnaveer Precision Engineering Ltd,
543979,KAHAN,Kahan Packaging Ltd,
543980,JLHL,Jupiter Life Line Hospitals Ltd,
543981,RRKABEL,R R Kabel Ltd,
543982,QUESTFLOW,Quest Flow Controls Ltd,
543983,EMSLIMITED,EMS Ltd,
543984,SAMHI,Samhi Hotels Ltd,
543985,ZAGGLE,Zaggle Prepaid Ocean Services Ltd,
543986,SOUTHWEST,South West Pinnacle Exploration Ltd,
543988,NUVAMA,Nuvama Wealth Management Ltd,
543989,KALAMANDIR,Sai Silks (Kalamandir) Ltd,
543990,SIGNATURE,Signatureglobal (India) Ltd,
543991,TECHKGREEN,Techknowgreen Solutions Ltd,
543992,YATRA,Yatra Online Ltd,
543993,ARCL,ARCL Organics Ltd,
543994,JSWINFRA,JSW Infrastructure Ltd,
543995,MVGJL,Manoj Vaibhav Gems N Jewellers Ltd,
543996,UDS,Updater Services Ltd,
543997,ORGANICREC,Organic Recycling Systems Ltd,
543998,VALIANTLAB,Valiant Laboratories Ltd,
543999,SENSEXETF,Mirae Asset S&P BSE Sensex ETF,
544000,CCAL,City Crops Agro Ltd,
544001,SUNITATOOL,Sunita Tools Ltd,
544002,VIVAA,Vivaa Tradecom Ltd,
544003,PLAZACABLE,Plaza Wires Ltd,
544004,IRMENERGY,IRM Energy Ltd,
544006,ITETF,Mirae Asset Nifty IT ETF,
544007,ALPHAETF,Mirae Asset Nifty 200 Alpha 30 ETF,
544008,MAXESTATES,Max Estates Ltd,
544009,BLUEJET,Blue Jet Healthcare Ltd,
544011,VPL,Vrundavan Plantation Ltd,
544012,CELLO,Cello World Ltd,
544013,KKSHL,KK Shah Hospitals Ltd,
544014,HONASA,Honasa Consumer Ltd,
544015,MISHDESIGN,Mish Designs Ltd,
544020,ESAFSFB,ESAF Small Finance Bank Ltd,
544021,PROTEAN,Protean eGov Technologies Ltd,
544022,ASKAUTOLTD,ASK Automotive Ltd,
544023,KALYANI,Kalyani Cast-Tech Ltd,
544025,ARROWHEAD,Arrowhead Seperation Engineering Ltd,
544026,IREDA,Indian Renewable Energy Development Agency Ltd,
544027,FEDFINA,Fedbank Financial Services Ltd,
544028,TATATECH,Tata Technologies Ltd,
544029,GANDHAR,Gandhar Oil Refinery (India) Ltd,
544030,FLAIR,Flair Writing Industries Ltd,
544035,SPL,Swashthik Plascon Ltd,
544036,DEEPAKCHEM,Deepak Chemtex Ltd,
544037,AMIC,Amic Forging Ltd,
544042,BAJEL,Bajel Projects Ltd,
544044,INDIASHLTR,India Shelter Finance Corporation Ltd,
544045,DOMS,DOMS Industries Ltd,
544046,INOXINDIA,INOX India Ltd,
544047,SIYARAM,Siyaram Recycling Industries Ltd,
544052,BENCHMARK,Benchmark Computer Solutions Ltd,
544053,MOTISONS,Motisons Jewellers Ltd,
544054,SURAJEST,Suraj Estate Developers Ltd,
544055,MUTHOOTMF,Muthoot Microfin Ltd,
544056,SMARITIME,Sahara Maritime Ltd,
544057,HAPPYFORGE,Happy Forgings Ltd,
544058,MUFTI,Credo Brands Marketing Ltd,
544059,SHANTIDENM,Shanti Spintex Ltd,
544060,RBZJEWEL,RBZ Jewellers Ltd,
544061,AZAD,Azad Engineering Ltd,
544066,SUNCLAY,Sundaram-Clayton Ltd,
544067,INNOVACAP,Innova Captab Ltd,
544072,AIKPIPES,AIK Pipes and Polymers Ltd,
544073,MCPL,Manoj Ceramic Ltd,
544074,SBVCL,Shri Balaji Valve Components Ltd,
544079,DIGIDRIVE,Digidrive Distributors Ltd,
544080,SHILINDORE,Sayaji Hotels (Indore) Ltd,
544081,JYOTICNC,Jyoti CNC Automation Ltd,
544082,SWANAGRO,New Swan Multitech Ltd,
544083,SHREE,Shree Marutinandan Tubes Ltd,
544088,MEDIASSIST,Medi Assist Healthcare Services Ltd,
544090,SHPLPUNE,Sayaji Hotels (Pune) Ltd,
544091,QLL,Qualitek Labs Ltd,
544092,NIFTYBETF,Bajaj Finserv Nifty 50 ETF,
544093,BANKBETF,Bajaj Finserv Nifty Bank ETF,
544094,EUPHORIAIT,Euphoria Infotech (India) Ltd,
544095,EPACK,EPACK Durable Ltd,
544100,NOVAAGRI,Nova Agritech Ltd,
544101,BRISK,Brisk Technovision Ltd,
544102,ITBETA,UTI NIFTY IT ETF,
544105,HARSHDEEP,Harshdeep Hortico Ltd,
544106,MCFL,Mayank Cattle Food Ltd,
544107,BLSE,BLS E-Services Ltd,
544108,GPSL,Gabriel Pet Straps Ltd,
544109,HEALTHADD,DSP Nifty Healthcare ETF,
544110,HDFCPSUBK,HDFC Nifty PSU Bank ETF,
544111,PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,
544112,JGTL,Jasch Gauging Technologies Ltd,
544117,SIGNPOST,Signpost India Ltd,
544118,JSFB,Jana Small Finance Bank Ltd,
544119,RPTECH,Rashi Peripherals Ltd,
544120,CAPITALSFB,Capital Small Finance Bank Ltd,
544121,RUDRAGAS,Rudra Gas Enterprise Ltd,
544122,ENTERO,Entero Healthcare Solutions Ltd,
544123,LICNMID100,LIC MF Nifty Midcap 100 ETF,
544124,VSTL,Vibhor Steel Tubes Ltd,
544129,JUNIPER,Juniper Hotels Ltd,
544130,SMALLCAP,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,
544131,GPTHEALTH,GPT Healthcare Ltd,
544133,EXICOM,Exicom Tele-Systems Ltd,
544134,PLATIND,Platinum Industries Ltd,
544135,MUKKA,Mukka Proteins Ltd,
544136,RKSWAMY,R K Swamy Ltd,
544138,JGCHEM,J.G.Chemicals Ltd,
544139,KOURA,Koura Fine Diamond Jewelry Ltd,
544140,GOPAL,Gopal Snacks Ltd,
544141,PESB,Pune E - Stock Broking Ltd,
544142,SCILAL,Shipping Corporation of India Land and Assets Ltd,
544143,ROYAL,Royal Sense Ltd,
544144,PVSL,Popular Vehicles and Services Ltd,
544149,KRYSTAL,Krystal Integrated Services Ltd,
544150,KPGEL,KP Green Engineering Ltd,
544151,CHATHA,Chatha Foods Ltd,
544156,GCONNECT,Gconnect Logitech and Supply Chain Ltd,
544157,VRUDDHI,Vruddhi Engineering Works Ltd,
544158,SRM,SRM Contractors Ltd,
544160,JAYKAILASH,Jay Kailash Namkeen Ltd,
544161,DPABHUSHAN,D.P. Abhushan Ltd,
544162,BHARTIHEXA,Bharti Hexacom Ltd,
544163,GVL,Greenhitech Ventures Ltd,
544164,FAALCON,Faalcon Concepts Ltd,
544165,SHIVAM,Shivam Chemicals Ltd,
544166,EMMFORCE,Emmforce Autotech Ltd,
544167,JNKINDIA,JNK India Ltd,
544168,VARYAA,Varyaa Creations Ltd,
544169,AMKAY,Amkay Products Ltd,
544170,DKUAL,Dolphin Kitchen Utensils and Appliances Ltd,
544171,STAL,Storage Technologies and Automation Ltd,
544172,INDGN,Indegene Ltd,
544173,FTL,Finelistings Technologies Ltd,
544174,TBOTEK,TBO TEK Ltd,
544175,TGIF,TGIF Agribusiness Ltd,
544176,AADHARHFC,Aadhar Housing Finance Ltd,
544177,AZTEC,Aztec Fluids & Machinery Ltd,
544178,PIOTEX,Piotex Industries Ltd,
544179,GODIGIT,Go Digit General Insurance Ltd,
544180,MIDSMALL,Mirae Asset Nifty Midsmallcap400 Momentum Quality 100 ETF,
